1 0.000340726 0.000179306 1.79769e+308 1.79769e+308 inf inf
2 0.000152959 0.000291391 1.79769e+308 1.79769e+308 inf inf
3 0.000192084 0.000160318 0.000291391 0.000904405 10.7117 18.8713
4 0.000271624 0.000123853 0.000160318 0.00322313 7.94532 35.6253
5 0.000193214 8.29448e-05 0.000123853 0.00123912 6.98351 22.089
6 0.000204642 0.000195066 8.29448e-05 0.000863453 5.71498 18.4391
7 0.000199869 0.000132617 8.29448e-05 0.000863453 5.71498 18.4391
8 0.000219018 0.000174428 8.29448e-05 0.000863453 5.71498 18.4391
9 0.000262151 0.00014548 8.29448e-05 0.000863453 5.71498 18.4391
10 0.000175103 0.000167881 8.29448e-05 0.000863453 5.71498 18.4391
11 0.000297347 0.00013683 8.29448e-05 0.000863453 5.71498 18.4391
12 0.000245518 0.000163281 8.29448e-05 0.000863453 5.71498 18.4391
13 0.00017349 0.000268142 8.29448e-05 0.000863453 5.71498 18.4391
14 0.000256241 0.000300734 8.29448e-05 0.000863453 5.71498 18.4391
15 0.000231349 0.000353631 8.29448e-05 0.000863453 5.71498 18.4391
16 0.000182057 0.000439902 8.29448e-05 0.000863453 5.71498 18.4391
17 0.000213382 0.000119494 8.29448e-05 0.000863453 5.71498 18.4391
18 0.00021898 9.11701e-05 8.29448e-05 0.000863453 5.71498 18.4391
19 0.000261182 0.000162677 8.29448e-05 0.000863453 5.71498 18.4391
20 0.000158377 0.000204954 8.29448e-05 0.000863453 5.71498 18.4391
21 0.000288747 0.000136943 8.29448e-05 0.000863453 5.71498 18.4391
22 0.000193489 0.000114467 8.29448e-05 0.000863453 5.71498 18.4391
23 0.000174963 0.000589274 8.29448e-05 0.000863453 5.71498 18.4391
24 0.000272494 0.000302137 8.29448e-05 0.000863453 5.71498 18.4391
25 0.000187129 0.000100412 8.29448e-05 0.000863453 5.71498 18.4391
26 0.000159124 0.000194934 8.29448e-05 0.000863453 5.71498 18.4391
27 0.000276513 0.000101044 8.29448e-05 0.000863453 5.71498 18.4391
28 0.000189357 0.000216635 8.29448e-05 0.000863453 5.71498 18.4391
29 0.000199746 0.000117411 8.29448e-05 0.000863453 5.71498 18.4391
30 0.000221932 0.000659151 8.29448e-05 0.000863453 5.71498 18.4391
31 0.000147131 0.000264529 8.29448e-05 0.000863453 5.71498 18.4391
32 0.000188613 9.80398e-05 8.29448e-05 0.000863453 5.71498 18.4391
33 0.000179104 0.000171091 8.29448e-05 0.000863453 5.71498 18.4391
34 0.000167853 0.000104312 8.29448e-05 0.000863453 5.71498 18.4391
35 0.000260002 0.000156261 8.29448e-05 0.000863453 5.71498 18.4391
36 0.000232309 0.000147517 8.29448e-05 0.000863453 5.71498 18.4391
37 0.000127058 0.000172261 8.29448e-05 0.000863453 5.71498 18.4391
38 0.000187065 0.000164825 8.29448e-05 0.000863453 5.71498 18.4391
39 0.000128588 0.000231252 8.29448e-05 0.000863453 5.71498 18.4391
40 0.00020585 0.000130346 8.29448e-05 0.000863453 5.71498 18.4391
41 0.000162207 0.000128707 8.29448e-05 0.000863453 5.71498 18.4391
42 0.000239048 0.000150364 8.29448e-05 0.000863453 5.71498 18.4391
43 0.000231817 0.000179835 8.29448e-05 0.000863453 5.71498 18.4391
44 0.000219175 8.57803e-05 8.29448e-05 0.000863453 5.71498 18.4391
45 0.000190595 0.000856294 8.29448e-05 0.000863453 5.71498 18.4391
46 0.000110112 0.000390277 8.29448e-05 0.000863453 5.71498 18.4391
47 0.000115767 0.000202772 8.29448e-05 0.000863453 5.71498 18.4391
48 0.000139411 0.000113595 8.29448e-05 0.000863453 5.71498 18.4391
49 0.000122188 0.00027425 8.29448e-05 0.000863453 5.71498 18.4391
50 0.000121444 0.000472703 8.29448e-05 0.000863453 5.71498 18.4391
51 0.000124763 0.000445649 8.29448e-05 0.000863453 5.71498 18.4391
52 0.000164728 0.000307563 8.29448e-05 0.000863453 5.71498 18.4391
53 0.000198745 0.000128337 8.29448e-05 0.000863453 5.71498 18.4391
54 0.000123279 0.000101728 8.29448e-05 0.000863453 5.71498 18.4391
55 0.000125487 0.00010725 8.29448e-05 0.000863453 5.71498 18.4391
56 0.000118335 0.000103379 8.29448e-05 0.000863453 5.71498 18.4391
57 0.000118221 7.18099e-05 8.29448e-05 0.000863453 5.71498 18.4391
58 0.000137006 0.000165657 7.18099e-05 0.00362325 5.31756 37.772
59 0.000126348 0.000101682 7.18099e-05 0.00362325 5.31756 37.772
60 9.79622e-05 8.18382e-05 7.18099e-05 0.00362325 5.31756 37.772
61 0.000126226 0.000190128 7.18099e-05 0.00362325 5.31756 37.772
62 0.000119222 0.000396913 7.18099e-05 0.00362325 5.31756 37.772
63 0.000144649 0.000154152 7.18099e-05 0.00362325 5.31756 37.772
64 0.000152602 0.000393427 7.18099e-05 0.00362325 5.31756 37.772
65 0.000135243 8.79237e-05 7.18099e-05 0.00362325 5.31756 37.772
66 0.000137556 0.000307276 7.18099e-05 0.00362325 5.31756 37.772
67 0.000150632 0.000134885 7.18099e-05 0.00362325 5.31756 37.772
68 0.00015764 0.000100376 7.18099e-05 0.00362325 5.31756 37.772
69 0.000113339 0.000177826 7.18099e-05 0.00362325 5.31756 37.772
70 0.000145288 0.000104461 7.18099e-05 0.00362325 5.31756 37.772
71 0.000122525 0.000189585 7.18099e-05 0.00362325 5.31756 37.772
72 0.000135204 0.000115041 7.18099e-05 0.00362325 5.31756 37.772
73 0.000133885 0.000100652 7.18099e-05 0.00362325 5.31756 37.772
74 0.000117443 0.000183785 7.18099e-05 0.00362325 5.31756 37.772
75 0.0001153 0.000440257 7.18099e-05 0.00362325 5.31756 37.772
76 0.000138672 0.000305667 7.18099e-05 0.00362325 5.31756 37.772
77 0.0002026 0.000180077 7.18099e-05 0.00362325 5.31756 37.772
78 0.000107028 0.000171241 7.18099e-05 0.00362325 5.31756 37.772
79 0.000125119 7.23224e-05 7.18099e-05 0.00362325 5.31756 37.772
80 0.000145237 0.000241211 7.23224e-05 0.00322002 5.3365 35.6082
81 0.000132874 0.000109484 7.23224e-05 0.00322002 5.3365 35.6082
82 0.000155554 7.30988e-05 7.23224e-05 0.00322002 5.3365 35.6082
83 0.000122332 8.9167e-05 7.23224e-05 0.00322002 5.3365 35.6082
84 0.000120502 6.5639e-05 7.23224e-05 0.00322002 5.3365 35.6082
85 0.000219473 0.000155616 6.5639e-05 0.0073851 5.08395 53.926
86 0.00013686 9.44808e-05 6.5639e-05 0.0073851 5.08395 53.926
87 0.000142679 0.000708917 6.5639e-05 0.0073851 5.08395 53.926
88 0.000134252 0.000181296 6.5639e-05 0.0073851 5.08395 53.926
89 0.000149683 0.000145654 6.5639e-05 0.0073851 5.08395 53.926
90 0.000176373 0.000123693 6.5639e-05 0.0073851 5.08395 53.926
91 0.000104856 0.000170429 6.5639e-05 0.0073851 5.08395 53.926
92 0.000129555 8.97952e-05 6.5639e-05 0.0073851 5.08395 53.926
93 0.000129929 0.000128274 6.5639e-05 0.0073851 5.08395 53.926
94 0.000110528 0.000141671 6.5639e-05 0.0073851 5.08395 53.926
95 0.000118345 0.000142947 6.5639e-05 0.0073851 5.08395 53.926
96 0.000128038 0.000110452 6.5639e-05 0.0073851 5.08395 53.926
97 9.18935e-05 7.93447e-05 6.5639e-05 0.0073851 5.08395 53.926
98 0.000123346 0.000163608 6.5639e-05 0.0073851 5.08395 53.926
99 0.000113047 6.22987e-05 6.5639e-05 0.0073851 5.08395 53.926
100 0.000153916 5.37272e-05 6.22987e-05 0.00366565 4.9529 37.9923
101 0.000137289 0.000174498 5.37272e-05 0.00330224 4.59957 36.0599
